Order_ID,Order_Date,Customer_ID,Product_Category,Sub_Category,Sales,Quantity,Profit,Discount
ORD00640,2025-08-20,CUST0058,Furniture,Tables,1471.5,5,92.44,0.2
ORD00641,2025-06-08,CUST0105,Office Supplies,Binders,162.43,4,26.26,0.25
ORD00642,2025-01-13,CUST0082,Technology,Printers,2957.62,4,391.4,0.2
ORD00643,2025-03-01,CUST0019,Office Supplies,Envelopes,1193.58,7,159.06,0.25
ORD00644,2024-05-27,CUST0102,Technology,Laptops,579.44,2,44.32,0.2
ORD00645,2025-10-16,CUST0065,Technology,Printers,967.64,3,186.66,0.05
ORD00646,2025-07-21,CUST0098,Office Supplies,Labels,547.34,4,105.85,0.2
ORD00647,2024-06-06,CUST0040,Technology,Laptops,1309.25,3,43.74,0.25
ORD00648,2025-12-05,CUST0016,Furniture,Storage,1940.42,6,183.03,0.0
ORD00649,2025-08-02,CUST0118,Furniture,Storage,1464.95,4,227.59,0.0
ORD00650,2024-09-22,CUST0039,Office Supplies,Binders,315.89,2,69.0,0.1
ORD00651,2025-10-13,CUST0093,Technology,Printers,1592.94,3,215.72,0.05
ORD00652,2025-09-05,CUST0082,Technology,Laptops,3936.96,7,540.26,0.1
ORD00653,2024-04-08,CUST0069,Office Supplies,Labels,443.06,5,57.45,0.1
ORD00654,2024-04-14,CUST0054,Furniture,Tables,404.95,2,-4.75,0.2
ORD00655,2025-03-03,CUST0003,Accessories,Keyboards,1161.18,4,111.88,0.1
ORD00656,2025-09-03,CUST0028,Furniture,Storage,1192.41,5,144.34,0.0
ORD00657,2025-12-05,CUST0075,Accessories,Mice,208.58,2,40.72,0.0
ORD00658,2024-02-13,CUST0021,Office Supplies,Envelopes,292.84,2,78.19,0.0
ORD00659,2025-11-14,CUST0102,Technology,Monitors,252.48,1,59.93,0.05
ORD00660,2024-05-29,CUST0087,Furniture,Chairs,2590.96,7,-29.46,0.2
ORD00661,2024-04-11,CUST0115,Office Supplies,Binders,620.28,7,112.6,0.1
ORD00662,2024-04-11,CUST0003,Office Supplies,Binders,214.03,2,50.51,0.05
ORD00663,2024-12-29,CUST0030,Accessories,Mice,530.15,4,105.85,0.1
ORD00664,2025-05-22,CUST0120,Technology,Phones,2471.31,7,366.71,0.15
ORD00665,2025-12-04,CUST0082,Furniture,Bookcases,1194.1,7,136.1,0.05
ORD00666,2025-11-26,CUST0104,Accessories,Webcams,556.73,3,41.05,0.15
ORD00667,2024-05-26,CUST0081,Office Supplies,Binders,714.43,4,133.33,0.05
ORD00668,2024-07-24,CUST0060,Accessories,Headsets,860.64,5,110.24,0.15
ORD00669,2025-10-21,CUST0062,Office Supplies,Labels,364.73,4,88.63,0.2
ORD00670,2024-05-05,CUST0102,Office Supplies,Binders,337.49,3,80.74,0.25
ORD00671,2024-07-02,CUST0067,Technology,Laptops,1834.0,4,437.59,0.0
ORD00672,2025-04-22,CUST0033,Furniture,Storage,689.85,2,21.72,0.2
ORD00673,2025-03-16,CUST0118,Accessories,Keyboards,171.89,1,34.33,0.0
ORD00674,2025-12-24,CUST0112,Office Supplies,Labels,229.91,2,68.36,0.0
ORD00675,2025-05-02,CUST0068,Furniture,Storage,759.62,5,42.47,0.15
ORD00676,2024-11-24,CUST0011,Furniture,Bookcases,293.7,1,-15.62,0.25
ORD00677,2025-01-24,CUST0055,Office Supplies,Labels,123.11,1,28.31,0.05
ORD00678,2025-12-05,CUST0005,Office Supplies,Binders,145.17,1,31.28,0.0
ORD00679,2024-09-30,CUST0016,Accessories,Webcams,185.78,1,22.23,0.15
ORD00680,2024-04-12,CUST0054,Technology,Printers,3749.1,6,775.81,0.1
ORD00681,2024-07-25,CUST0110,Furniture,Storage,1223.23,4,213.29,0.05
ORD00682,2024-08-19,CUST0078,Technology,Printers,2212.48,5,469.06,0.1
ORD00683,2025-03-13,CUST0021,Office Supplies,Envelopes,334.62,2,88.14,0.1
ORD00684,2025-02-28,CUST0050,Office Supplies,Paper,605.3,4,175.98,0.0
ORD00685,2025-08-13,CUST0089,Furniture,Tables,1128.28,4,69.21,0.25
ORD00686,2025-08-02,CUST0038,Office Supplies,Envelopes,799.6,6,171.18,0.05
ORD00687,2025-02-24,CUST0004,Office Supplies,Envelopes,389.87,3,86.26,0.1
ORD00688,2025-12-04,CUST0069,Office Supplies,Labels,386.86,5,62.38,0.1
ORD00689,2025-03-08,CUST0088,Office Supplies,Envelopes,771.78,6,133.41,0.1
ORD00690,2025-05-12,CUST0118,Technology,Laptops,5569.91,7,905.6,0.0
ORD00691,2025-11-18,CUST0114,Furniture,Bookcases,1551.96,6,167.87,0.05
ORD00692,2025-06-18,CUST0062,Office Supplies,Binders,537.12,6,177.11,0.0
ORD00693,2024-12-03,CUST0041,Technology,Monitors,1469.82,7,252.83,0.15
ORD00694,2024-10-08,CUST0103,Technology,Phones,1697.76,4,72.29,0.25
ORD00695,2025-05-01,CUST0025,Furniture,Storage,1107.34,6,25.75,0.15
ORD00696,2025-10-22,CUST0014,Office Supplies,Binders,195.7,5,39.41,0.25
ORD00697,2025-10-16,CUST0019,Office Supplies,Labels,594.21,6,80.46,0.15
ORD00698,2024-09-18,CUST0120,Accessories,Webcams,205.46,3,27.49,0.05
ORD00699,2024-02-04,CUST0003,Office Supplies,Envelopes,483.61,3,111.2,0.15
ORD00700,2024-04-12,CUST0064,Furniture,Storage,2490.53,7,-117.95,0.25
ORD00701,2025-12-12,CUST0105,Office Supplies,Envelopes,159.87,1,18.89,0.25
ORD00702,2024-11-17,CUST0064,Furniture,Bookcases,1274.96,5,-70.55,0.25
ORD00703,2024-11-23,CUST0080,Office Supplies,Envelopes,474.08,4,78.75,0.1
ORD00704,2025-01-11,CUST0070,Technology,Printers,1111.34,2,234.66,0.0
ORD00705,2024-04-01,CUST0099,Accessories,Mice,362.51,4,39.19,0.15
ORD00706,2024-06-23,CUST0109,Technology,Monitors,3231.58,5,256.34,0.15
ORD00707,2024-07-27,CUST0047,Furniture,Tables,830.17,2,98.19,0.15
ORD00708,2024-10-16,CUST0074,Accessories,Mice,136.97,6,12.3,0.1
ORD00709,2024-09-11,CUST0073,Technology,Printers,2100.34,3,350.07,0.1
ORD00710,2025-01-27,CUST0061,Furniture,Tables,2000.16,6,303.35,0.0
ORD00711,2025-09-12,CUST0025,Technology,Monitors,1345.72,6,313.66,0.1
ORD00712,2025-11-18,CUST0108,Furniture,Storage,1093.69,3,175.81,0.05
ORD00713,2024-05-15,CUST0024,Accessories,Webcams,265.09,1,41.14,0.0
ORD00714,2025-01-04,CUST0049,Furniture,Bookcases,1468.76,4,194.08,0.1
ORD00715,2024-11-19,CUST0016,Furniture,Tables,2057.61,6,58.51,0.25
ORD00716,2024-06-01,CUST0011,Furniture,Tables,186.98,1,4.81,0.15
ORD00717,2024-02-11,CUST0002,Accessories,Webcams,938.33,4,38.22,0.25
ORD00718,2024-07-27,CUST0101,Technology,Laptops,4714.85,7,304.45,0.2
ORD00719,2025-06-22,CUST0094,Office Supplies,Binders,753.93,7,79.75,0.25
ORD00720,2025-11-28,CUST0081,Furniture,Bookcases,2354.16,6,198.8,0.1
ORD00721,2025-04-09,CUST0064,Technology,Printers,2436.07,6,346.46,0.25
ORD00722,2024-08-04,CUST0015,Furniture,Tables,2206.27,7,346.91,0.0
ORD00723,2025-02-12,CUST0077,Office Supplies,Binders,245.02,3,73.38,0.05
ORD00724,2025-10-24,CUST0032,Office Supplies,Labels,582.16,7,44.67,0.25
ORD00725,2025-01-02,CUST0014,Furniture,Tables,2831.95,6,131.92,0.15
ORD00726,2024-04-02,CUST0059,Office Supplies,Envelopes,1151.13,7,250.89,0.0
ORD00727,2025-11-23,CUST0010,Furniture,Storage,562.94,2,18.14,0.25
ORD00728,2024-03-22,CUST0015,Furniture,Storage,1363.32,7,97.04,0.05
ORD00729,2025-07-18,CUST0059,Furniture,Chairs,359.45,1,19.56,0.15
ORD00730,2024-12-29,CUST0008,Office Supplies,Labels,348.85,3,45.53,0.15
ORD00731,2024-02-16,CUST0119,Technology,Printers,656.93,1,57.31,0.25
ORD00732,2024-07-10,CUST0108,Office Supplies,Labels,261.55,2,73.39,0.0
ORD00733,2024-04-29,CUST0030,Technology,Printers,780.22,1,32.89,0.25
ORD00734,2025-12-08,CUST0073,Furniture,Bookcases,2261.83,6,324.05,0.05
ORD00735,2025-12-13,CUST0008,Technology,Laptops,911.27,2,159.44,0.15
ORD00736,2024-03-29,CUST0105,Accessories,Mice,940.92,3,117.34,0.05
ORD00737,2025-04-27,CUST0047,Furniture,Storage,353.0,1,33.55,0.15
ORD00738,2025-03-01,CUST0006,Technology,Printers,1656.72,7,371.84,0.0
ORD00739,2024-08-25,CUST0096,Furniture,Storage,2610.05,6,41.84,0.1
ORD00740,2024-04-29,CUST0034,Furniture,Storage,586.11,4,79.13,0.05
ORD00741,2025-03-24,CUST0114,Technology,Monitors,1381.5,2,111.91,0.25
ORD00742,2025-12-29,CUST0037,Technology,Monitors,1899.84,4,361.52,0.15
ORD00743,2024-10-16,CUST0076,Office Supplies,Paper,495.24,6,51.96,0.2
ORD00744,2024-11-06,CUST0108,Office Supplies,Envelopes,196.6,2,26.35,0.1
ORD00745,2024-03-06,CUST0093,Technology,Laptops,1351.35,3,197.57,0.1
ORD00746,2025-07-24,CUST0101,Office Supplies,Binders,423.58,3,135.99,0.0
ORD00747,2025-04-13,CUST0006,Accessories,Webcams,580.46,7,127.27,0.0
ORD00748,2024-06-20,CUST0020,Technology,Laptops,3299.0,6,162.36,0.25
ORD00749,2024-06-06,CUST0004,Furniture,Chairs,1887.52,6,161.22,0.15
ORD00750,2024-12-15,CUST0084,Technology,Printers,2874.53,3,484.71,0.1
ORD00751,2024-08-21,CUST0044,Technology,Printers,890.1,2,123.37,0.2
ORD00752,2025-03-29,CUST0052,Furniture,Chairs,698.67,2,83.91,0.1
ORD00753,2025-03-20,CUST0001,Accessories,Mice,173.54,1,14.85,0.2
ORD00754,2025-03-05,CUST0032,Office Supplies,Labels,428.37,4,108.9,0.1
ORD00755,2025-06-24,CUST0072,Technology,Monitors,4172.82,5,692.49,0.2
ORD00756,2025-12-15,CUST0098,Office Supplies,Envelopes,498.11,3,105.96,0.1
ORD00757,2024-05-09,CUST0033,Office Supplies,Envelopes,244.71,5,26.94,0.2
ORD00758,2024-01-29,CUST0084,Office Supplies,Binders,906.57,7,190.85,0.15
ORD00759,2025-01-16,CUST0060,Technology,Laptops,1746.89,3,421.89,0.0
ORD00760,2025-04-09,CUST0020,Office Supplies,Binders,250.06,3,48.16,0.25
ORD00761,2024-12-24,CUST0094,Office Supplies,Paper,421.37,3,74.45,0.25
ORD00762,2024-12-01,CUST0057,Office Supplies,Binders,372.8,5,44.53,0.25
ORD00763,2024-03-04,CUST0014,Furniture,Chairs,1286.84,4,50.13,0.2
ORD00764,2024-09-27,CUST0064,Office Supplies,Envelopes,765.91,5,126.45,0.15
ORD00765,2024-05-27,CUST0007,Furniture,Tables,1070.54,5,93.22,0.2
ORD00766,2024-02-03,CUST0045,Technology,Printers,3065.76,6,374.32,0.15
ORD00767,2024-02-11,CUST0094,Furniture,Bookcases,1560.48,5,110.18,0.15
ORD00768,2024-02-19,CUST0088,Technology,Printers,980.33,3,270.16,0.0
ORD00769,2025-03-03,CUST0114,Technology,Laptops,3440.62,4,475.45,0.15
ORD00770,2024-05-21,CUST0111,Office Supplies,Paper,775.76,5,135.08,0.25
ORD00771,2025-01-31,CUST0097,Office Supplies,Envelopes,202.5,2,21.41,0.15
ORD00772,2025-12-25,CUST0014,Office Supplies,Paper,44.12,1,13.06,0.0
ORD00773,2025-08-06,CUST0063,Technology,Laptops,3617.94,5,369.17,0.2
ORD00774,2024-09-08,CUST0056,Technology,Phones,4016.54,7,639.84,0.2
ORD00775,2024-01-24,CUST0016,Office Supplies,Envelopes,365.59,3,102.64,0.1
ORD00776,2024-10-19,CUST0094,Accessories,Mice,232.61,2,37.56,0.25
ORD00777,2024-07-04,CUST0035,Office Supplies,Labels,146.54,1,23.56,0.1
ORD00778,2024-02-23,CUST0014,Accessories,Keyboards,440.68,2,48.11,0.2
ORD00779,2024-11-21,CUST0092,Technology,Laptops,1475.77,4,342.24,0.0
ORD00780,2024-09-09,CUST0117,Accessories,Keyboards,1006.75,7,194.18,0.0
ORD00781,2025-01-17,CUST0112,Furniture,Tables,2511.53,5,181.39,0.2
ORD00782,2025-09-27,CUST0070,Technology,Printers,1312.12,3,247.95,0.1
ORD00783,2024-12-25,CUST0050,Office Supplies,Envelopes,867.95,7,114.84,0.25
ORD00784,2025-02-08,CUST0071,Technology,Laptops,2572.98,6,289.25,0.15
ORD00785,2025-11-29,CUST0016,Furniture,Bookcases,221.5,3,5.33,0.25
ORD00786,2025-09-05,CUST0069,Furniture,Storage,807.74,3,89.09,0.15
ORD00787,2025-02-27,CUST0085,Technology,Phones,4768.05,5,628.9,0.25
ORD00788,2025-11-19,CUST0083,Office Supplies,Envelopes,159.12,1,44.86,0.05
ORD00789,2024-05-07,CUST0105,Office Supplies,Binders,479.66,4,63.6,0.1
ORD00790,2024-04-02,CUST0052,Office Supplies,Paper,488.5,7,94.96,0.15
ORD00791,2025-12-21,CUST0013,Technology,Printers,819.66,6,195.72,0.0
ORD00792,2024-06-23,CUST0091,Office Supplies,Envelopes,136.68,5,37.2,0.05
ORD00793,2024-05-10,CUST0119,Technology,Laptops,2455.4,3,588.43,0.1
ORD00794,2025-11-28,CUST0083,Office Supplies,Labels,414.75,5,67.2,0.25
ORD00795,2025-02-20,CUST0016,Accessories,Webcams,551.29,3,114.25,0.0
ORD00796,2025-03-06,CUST0024,Technology,Monitors,2305.03,5,211.64,0.2
ORD00797,2025-12-07,CUST0049,Accessories,Mice,765.22,4,139.88,0.0
ORD00798,2025-03-18,CUST0075,Technology,Printers,3062.18,7,440.15,0.05
ORD00799,2024-02-25,CUST0079,Technology,Monitors,6105.4,7,626.84,0.2
ORD00800,2025-08-15,CUST0004,Technology,Printers,211.12,1,16.45,0.25
ORD00801,2024-02-26,CUST0072,Technology,Printers,1375.76,3,329.35,0.0
ORD00802,2025-09-24,CUST0046,Furniture,Chairs,1750.69,7,194.49,0.15
ORD00803,2024-12-13,CUST0082,Office Supplies,Binders,954.29,6,227.81,0.05
ORD00804,2025-08-30,CUST0027,Technology,Laptops,275.97,7,60.59,0.1
ORD00805,2024-07-09,CUST0065,Office Supplies,Envelopes,167.83,2,12.08,0.2
ORD00806,2025-08-20,CUST0048,Office Supplies,Labels,508.3,5,85.06,0.1
ORD00807,2024-02-28,CUST0005,Furniture,Tables,810.1,2,117.98,0.05
ORD00808,2024-03-11,CUST0101,Office Supplies,Paper,225.99,3,40.07,0.25
ORD00809,2025-09-22,CUST0061,Office Supplies,Labels,353.43,3,91.24,0.0
ORD00810,2025-12-10,CUST0026,Accessories,Mice,470.46,2,83.1,0.1
ORD00811,2024-07-07,CUST0055,Furniture,Storage,1864.86,7,230.38,0.0
ORD00812,2024-02-14,CUST0032,Furniture,Bookcases,448.92,1,40.69,0.05
ORD00813,2024-07-19,CUST0053,Office Supplies,Paper,125.76,1,22.77,0.05
ORD00814,2024-12-12,CUST0111,Office Supplies,Binders,161.52,2,27.95,0.2
ORD00815,2025-12-29,CUST0056,Accessories,Webcams,166.96,1,11.38,0.2
ORD00816,2025-10-13,CUST0057,Furniture,Storage,397.67,2,43.32,0.1
ORD00817,2025-10-06,CUST0017,Furniture,Chairs,2597.54,7,82.32,0.15
ORD00818,2025-11-10,CUST0048,Technology,Printers,1689.8,5,122.06,0.2
ORD00819,2024-11-25,CUST0077,Furniture,Tables,1966.4,6,212.37,0.1
ORD00820,2024-07-31,CUST0098,Office Supplies,Binders,286.08,2,36.05,0.15
ORD00821,2024-09-17,CUST0093,Office Supplies,Labels,475.1,5,98.13,0.05
ORD00822,2025-03-12,CUST0009,Furniture,Bookcases,1632.08,4,122.86,0.15
ORD00823,2025-10-22,CUST0104,Furniture,Bookcases,325.32,1,-1.45,0.25
ORD00824,2024-04-10,CUST0085,Technology,Phones,783.16,1,98.31,0.1
ORD00825,2024-07-14,CUST0043,Office Supplies,Labels,715.03,6,131.84,0.2
ORD00826,2024-10-15,CUST0033,Technology,Monitors,3401.44,7,396.34,0.25
ORD00827,2025-02-11,CUST0053,Office Supplies,Paper,208.77,2,28.84,0.2
ORD00828,2024-12-14,CUST0050,Office Supplies,Envelopes,1112.27,7,212.24,0.15
ORD00829,2025-01-18,CUST0080,Furniture,Chairs,667.53,2,-43.46,0.25
ORD00830,2025-03-11,CUST0049,Furniture,Storage,1411.81,6,141.06,0.2
ORD00831,2024-06-06,CUST0034,Office Supplies,Paper,239.32,3,53.39,0.15
ORD00832,2024-03-06,CUST0042,Technology,Printers,2633.0,5,117.03,0.25
ORD00833,2025-11-22,CUST0006,Technology,Laptops,2135.07,5,350.96,0.05
ORD00834,2024-07-29,CUST0013,Accessories,Headsets,241.17,2,45.32,0.0
ORD00835,2025-02-04,CUST0075,Accessories,Webcams,279.79,2,37.48,0.15
ORD00836,2024-07-29,CUST0006,Accessories,Mice,803.92,3,130.97,0.1
ORD00837,2024-10-09,CUST0033,Furniture,Storage,781.7,2,55.05,0.05
ORD00838,2025-04-16,CUST0014,Accessories,Webcams,1095.81,4,201.44,0.15
ORD00839,2025-02-04,CUST0117,Office Supplies,Labels,774.24,5,101.37,0.2
ORD00840,2025-12-16,CUST0107,Furniture,Tables,2066.74,5,292.54,0.05
ORD00841,2025-11-13,CUST0012,Office Supplies,Labels,67.53,1,9.73,0.2
ORD00842,2025-05-31,CUST0027,Furniture,Chairs,2517.83,7,325.33,0.0
ORD00843,2025-01-25,CUST0095,Technology,Printers,1272.19,3,326.92,0.0
ORD00844,2025-05-11,CUST0099,Technology,Printers,2542.99,4,363.98,0.05
ORD00845,2024-06-23,CUST0019,Technology,Phones,2303.76,7,232.69,0.15
ORD00846,2025-11-24,CUST0094,Office Supplies,Binders,218.15,3,19.29,0.25
ORD00847,2025-10-12,CUST0095,Furniture,Chairs,1138.85,7,51.28,0.25
ORD00848,2024-02-19,CUST0020,Technology,Laptops,4021.8,7,763.99,0.05
ORD00849,2024-12-11,CUST0076,Furniture,Chairs,1647.19,7,95.68,0.25
ORD00850,2025-06-08,CUST0011,Technology,Printers,411.75,1,69.33,0.2
ORD00851,2024-08-06,CUST0117,Furniture,Tables,283.31,1,10.53,0.15
ORD00852,2025-10-27,CUST0013,Technology,Monitors,2242.75,5,231.0,0.2
ORD00853,2024-09-14,CUST0070,Accessories,Mice,45.51,1,5.87,0.25
ORD00854,2025-11-13,CUST0078,Technology,Monitors,1086.76,4,58.61,0.2
ORD00855,2024-08-26,CUST0081,Technology,Laptops,564.6,1,119.57,0.05
ORD00856,2025-05-25,CUST0117,Technology,Monitors,1434.46,3,66.6,0.25
ORD00857,2024-05-17,CUST0027,Accessories,Headsets,548.42,3,85.78,0.15
ORD00858,2024-08-22,CUST0106,Furniture,Chairs,2276.94,7,-120.35,0.25
ORD00859,2025-09-14,CUST0077,Office Supplies,Paper,1007.55,7,201.69,0.15
ORD00860,2024-07-28,CUST0073,Technology,Phones,765.43,2,111.41,0.05
ORD00861,2024-11-14,CUST0093,Furniture,Storage,744.22,2,40.35,0.1
ORD00862,2024-10-05,CUST0040,Accessories,Mice,908.19,7,150.79,0.05
ORD00863,2024-06-08,CUST0103,Furniture,Storage,1838.03,7,253.35,0.0
ORD00864,2025-07-20,CUST0059,Accessories,Mice,916.8,6,59.04,0.2
ORD00865,2025-04-25,CUST0019,Technology,Phones,1149.44,2,68.81,0.25
ORD00866,2025-02-08,CUST0011,Furniture,Storage,680.51,6,27.07,0.15
ORD00867,2025-01-29,CUST0095,Accessories,Keyboards,590.67,5,72.22,0.25
ORD00868,2025-12-14,CUST0101,Office Supplies,Labels,148.31,1,44.54,0.0
ORD00869,2025-12-15,CUST0096,Furniture,Chairs,2079.67,6,140.79,0.1
ORD00870,2024-01-13,CUST0066,Office Supplies,Paper,111.85,1,21.18,0.2
ORD00871,2025-03-09,CUST0108,Technology,Phones,629.06,2,64.66,0.25
ORD00872,2024-04-01,CUST0040,Office Supplies,Envelopes,134.33,1,18.25,0.25
ORD00873,2024-01-07,CUST0080,Office Supplies,Labels,112.46,2,11.39,0.2
ORD00874,2024-06-23,CUST0030,Furniture,Storage,280.13,2,46.08,0.0
ORD00875,2024-07-24,CUST0035,Office Supplies,Paper,97.83,1,14.0,0.15
ORD00876,2025-10-13,CUST0015,Accessories,Keyboards,262.24,2,38.9,0.0
ORD00877,2024-01-10,CUST0067,Furniture,Chairs,434.63,1,84.59,0.0
ORD00878,2025-01-19,CUST0112,Furniture,Chairs,1671.12,5,232.78,0.1
ORD00879,2024-11-18,CUST0100,Furniture,Bookcases,3065.97,7,177.17,0.1
ORD00880,2025-04-12,CUST0046,Office Supplies,Binders,614.43,7,150.28,0.2
ORD00881,2025-01-12,CUST0056,Office Supplies,Paper,710.31,4,173.12,0.05
ORD00882,2024-01-18,CUST0089,Office Supplies,Labels,715.05,6,176.17,0.15
ORD00883,2024-12-22,CUST0068,Furniture,Chairs,470.61,4,12.36,0.25
ORD00884,2025-09-13,CUST0020,Office Supplies,Labels,254.35,2,48.27,0.25
ORD00885,2024-11-04,CUST0052,Technology,Laptops,4711.72,7,682.53,0.15
ORD00886,2024-09-06,CUST0073,Furniture,Tables,911.73,2,94.14,0.25
ORD00887,2025-01-27,CUST0104,Accessories,Headsets,829.14,7,137.16,0.25
ORD00888,2024-04-02,CUST0018,Technology,Printers,4640.98,7,814.05,0.2
ORD00889,2025-10-31,CUST0065,Furniture,Storage,1424.92,6,223.57,0.1
ORD00890,2024-12-14,CUST0045,Technology,Laptops,2858.24,6,584.66,0.05
ORD00891,2024-11-14,CUST0078,Accessories,Keyboards,139.29,1,18.41,0.1
ORD00892,2025-06-16,CUST0071,Accessories,Mice,861.02,6,121.31,0.15
ORD00893,2024-08-12,CUST0090,Office Supplies,Labels,378.31,4,53.72,0.25
ORD00894,2024-10-07,CUST0091,Furniture,Chairs,1528.63,7,-53.0,0.25
ORD00895,2024-06-05,CUST0103,Technology,Monitors,2300.68,7,370.59,0.25
ORD00896,2025-05-14,CUST0036,Accessories,Mice,919.57,6,230.18,0.0
ORD00897,2024-12-22,CUST0114,Furniture,Storage,2694.28,7,158.56,0.05
ORD00898,2024-05-14,CUST0085,Office Supplies,Binders,89.24,3,17.55,0.25
ORD00899,2025-03-28,CUST0025,Office Supplies,Paper,625.99,6,119.62,0.05
ORD00900,2025-11-25,CUST0077,Technology,Laptops,832.43,7,212.1,0.05
